id,tenure_months,monthly_charge,contract,internet,tech_support,online_security,streaming_tv,paperless,payment,senior,partner,dependents,phone_lines,support_calls,late_payments,data_gb,referred,region,churn
T01990,1,89.8,one-year,dsl,yes,no,no,yes,mailed check,0,yes,yes,1,0,1,71,no,islands,yes
T01533,19,79.5,one-year,fibre,no,no,yes,yes,bank transfer,0,yes,no,2,2,0,65,no,centre,no
T00076,4,76.6,one-year,none,no,no,no,yes,mailed check,0,no,no,3,1,1,27,no,islands,no
T03530,7,76.7,month-to-month,none,yes,yes,yes,yes,mailed check,0,no,yes,0,2,1,24,yes,centre,no
T03080,65,57,month-to-month,dsl,yes,no,yes,yes,bank transfer,0,yes,no,3,1,0,106,no,centre,no
T02819,5,82.6,one-year,fibre,yes,yes,yes,yes,card,0,no,yes,0,1,0,42,no,islands,no
T05504,23,28.1,one-year,dsl,no,no,no,yes,mailed check,0,no,yes,0,1,1,13,no,south,no
T05759,25,109.8,month-to-month,dsl,yes,yes,no,no,card,0,yes,no,0,1,0,35,no,north,no
T04528,104,78.7,month-to-month,dsl,no,yes,yes,no,mailed check,0,yes,no,1,1,1,16,no,islands,no
T01561,1,65.1,two-year,dsl,no,yes,no,yes,bank transfer,0,yes,no,2,0,0,216,no,south,yes
T04382,18,102.9,month-to-month,dsl,yes,no,no,no,mailed check,0,no,yes,1,0,1,31,no,north,no
T02498,13,72.9,month-to-month,fibre,no,no,yes,no,mailed check,0,no,no,2,0,0,76,no,south,no
T05182,15,77.3,one-year,none,no,no,yes,yes,card,0,yes,no,2,2,0,97,yes,south,yes
T06988,8,47.1,month-to-month,none,no,yes,no,yes,mailed check,0,no,yes,1,1,2,169,no,islands,no
T02341,11,77.6,one-year,dsl,no,yes,no,no,e-check,0,yes,no,0,0,0,112,no,centre,no
T05683,32,36.3,month-to-month,dsl,no,no,yes,no,card,0,no,no,1,1,1,66,no,north,yes
T06800,2,59.3,month-to-month,fibre,no,yes,no,no,mailed check,1,no,no,1,1,0,116,yes,islands,no
T03323,13,94.5,month-to-month,dsl,yes,no,no,no,card,0,no,no,1,1,0,56,no,centre,no
T00712,3,53.3,two-year,none,no,no,yes,no,e-check,0,yes,no,0,0,2,76,no,south,no
T00450,13,32,one-year,fibre,no,yes,yes,no,bank transfer,0,no,no,1,2,0,207,yes,north,no
T05811,37,107.7,month-to-month,dsl,no,yes,no,no,bank transfer,0,no,no,2,0,0,95,no,centre,no
T05188,56,50.8,month-to-month,fibre,no,yes,no,yes,card,0,yes,yes,1,0,0,90,no,centre,no
T05809,34,46,one-year,fibre,no,no,yes,yes,card,0,no,no,1,1,2,28,no,north,yes
T00599,1,97.5,month-to-month,none,yes,no,yes,yes,card,0,yes,yes,1,2,1,51,no,north,yes
T00870,1,93.2,one-year,fibre,no,yes,no,no,mailed check,0,no,no,2,0,0,128,no,islands,no
T06291,36,42.1,one-year,none,yes,no,no,no,mailed check,0,no,no,2,4,1,20,no,islands,no
T00847,39,77.6,two-year,dsl,no,no,yes,no,card,0,no,no,1,0,0,43,no,north,yes
T01546,69,94.5,month-to-month,dsl,yes,no,no,yes,bank transfer,0,yes,no,1,1,0,17,yes,north,yes
T03340,21,108.3,one-year,dsl,no,yes,yes,no,mailed check,0,yes,yes,0,1,1,91,no,north,no
T00844,136,98.3,month-to-month,dsl,no,no,yes,yes,card,0,yes,no,1,3,2,55,no,centre,no
T00930,13,70,two-year,fibre,no,yes,no,yes,e-check,0,yes,yes,1,0,0,38,yes,south,no
T06386,1,83.9,month-to-month,fibre,no,no,yes,yes,bank transfer,0,no,yes,2,1,0,31,yes,south,yes
T00596,19,42.4,one-year,dsl,no,no,no,no,bank transfer,0,yes,yes,3,0,1,39,yes,centre,no
T06176,27,90,month-to-month,fibre,yes,no,yes,no,bank transfer,1,yes,yes,0,1,0,69,no,south,no
T02094,35,109.8,two-year,dsl,no,no,no,yes,mailed check,0,yes,no,3,1,1,240,yes,centre,yes
T04354,2,68.4,one-year,fibre,no,no,no,no,e-check,0,no,no,1,1,1,267,no,south,no
T02982,8,23.8,one-year,none,yes,no,yes,yes,e-check,0,yes,no,1,0,0,154,yes,north,no
T05712,15,74.4,month-to-month,fibre,no,no,no,no,card,0,no,no,1,0,0,61,no,south,yes
T02546,71,99.8,month-to-month,dsl,no,no,no,yes,bank transfer,0,no,yes,1,1,0,49,no,centre,no
T01043,9,96.2,two-year,none,no,yes,yes,yes,e-check,0,no,no,2,2,0,109,no,north,no
T05657,53,75,month-to-month,dsl,no,no,yes,yes,card,0,no,no,1,0,1,87,no,south,yes
T05622,7,86,month-to-month,none,yes,no,no,yes,mailed check,0,no,yes,1,2,1,2,no,centre,yes
T01979,60,22,one-year,dsl,no,no,no,no,e-check,0,yes,no,1,2,0,106,no,south,no
T02386,15,98.2,month-to-month,fibre,yes,yes,no,no,card,0,no,no,1,2,0,140,no,north,yes
T04426,15,50.8,month-to-month,none,yes,no,no,yes,bank transfer,0,yes,no,2,0,1,98,yes,centre,no
T02573,20,101.2,month-to-month,none,yes,yes,yes,no,card,0,no,no,1,0,1,53,no,centre,no
T03067,14,22.7,one-year,fibre,no,no,no,no,card,0,no,no,1,0,1,46,no,north,no
T00594,75,85.7,two-year,fibre,no,no,no,no,bank transfer,0,no,no,0,0,2,58,no,north,no
T05751,10,74.2,month-to-month,none,no,yes,no,yes,bank transfer,0,no,no,1,0,1,167,yes,centre,no
T04157,10,67.8,month-to-month,none,no,no,yes,no,card,0,yes,no,2,2,2,117,yes,islands,no
T05292,11,37,two-year,dsl,yes,no,no,yes,card,0,no,no,2,0,1,133,yes,south,no
T04810,2,29.8,one-year,dsl,no,yes,no,no,e-check,0,no,yes,1,1,0,72,yes,islands,no
T01988,9,87.1,one-year,dsl,no,no,no,yes,mailed check,1,yes,no,1,1,1,60,no,south,no
T06578,92,80.7,month-to-month,fibre,yes,no,no,no,mailed check,0,yes,no,2,2,1,30,no,north,no
T00711,20,98.7,one-year,none,yes,no,yes,no,e-check,0,yes,no,1,0,1,57,no,islands,no
T06679,61,101.5,month-to-month,fibre,no,yes,yes,yes,bank transfer,0,no,no,1,0,1,34,yes,south,no
T05030,1,26.9,month-to-month,dsl,no,yes,no,yes,card,0,no,no,2,0,0,132,yes,islands,no
T04199,1,57.1,month-to-month,none,no,yes,yes,no,bank transfer,1,yes,yes,2,0,1,28,no,south,no
T04669,21,89,month-to-month,fibre,no,no,no,no,card,0,yes,no,1,0,1,134,no,north,yes
T06321,15,44.2,month-to-month,fibre,no,no,yes,yes,card,1,yes,no,2,0,0,239,yes,centre,yes
T06678,3,29.9,month-to-month,fibre,no,no,yes,yes,mailed check,0,no,no,2,0,0,23,no,centre,no
T01620,5,56.8,month-to-month,none,no,no,no,yes,e-check,0,no,yes,0,0,2,51,no,south,no
T03361,9,22.8,month-to-month,fibre,no,no,no,no,e-check,0,yes,no,1,1,0,29,no,islands,no
T00331,10,62.4,one-year,fibre,no,no,no,no,e-check,0,yes,no,2,0,0,32,no,north,no
T00750,7,43.9,month-to-month,none,yes,yes,no,no,bank transfer,1,yes,no,1,0,0,169,no,centre,yes
T03275,17,88.4,month-to-month,none,no,yes,yes,yes,bank transfer,0,no,no,1,0,0,119,no,north,yes
T03858,153,100.2,two-year,fibre,no,no,yes,yes,mailed check,0,no,yes,1,1,0,110,no,south,no
T01641,61,63.8,month-to-month,none,no,yes,yes,no,card,0,yes,no,3,1,0,4,no,south,no
T06978,25,89.4,two-year,dsl,no,no,yes,yes,e-check,0,no,no,1,0,0,56,no,centre,no
T00374,22,48.5,two-year,dsl,yes,yes,no,no,card,0,yes,yes,2,0,1,97,no,centre,no
T06883,144,82.9,month-to-month,fibre,no,yes,yes,no,card,0,yes,no,3,1,0,77,no,north,yes
T03462,2,39.9,month-to-month,dsl,no,no,yes,yes,e-check,0,no,yes,0,2,1,51,no,islands,yes
T05330,30,23.6,two-year,fibre,no,yes,yes,yes,e-check,1,no,no,1,0,0,12,no,south,no
T01886,47,32,two-year,dsl,yes,yes,yes,no,card,0,yes,no,1,0,2,20,no,north,no
T01025,22,54.7,month-to-month,none,no,no,yes,yes,card,0,yes,no,2,1,0,62,no,islands,no
T06019,28,33.4,two-year,fibre,no,no,yes,no,card,0,no,no,1,0,0,122,no,centre,no
T05924,56,83.5,month-to-month,fibre,yes,yes,yes,yes,bank transfer,0,yes,yes,2,1,1,20,no,centre,no
T02214,19,80.1,one-year,fibre,no,yes,no,no,card,0,yes,no,1,0,1,46,yes,south,no
T03095,18,79.8,month-to-month,dsl,no,no,yes,no,bank transfer,1,no,no,1,0,0,20,yes,south,yes
T02098,2,80.1,month-to-month,fibre,no,yes,no,yes,bank transfer,0,yes,no,1,1,1,128,no,centre,no
T06640,33,92.6,one-year,dsl,no,yes,no,no,bank transfer,0,yes,no,3,3,0,95,no,centre,no
T02450,52,20.5,one-year,dsl,no,no,yes,yes,mailed check,0,yes,no,0,1,0,262,yes,islands,no
T01515,41,33.1,month-to-month,dsl,no,yes,no,yes,card,1,no,no,1,0,0,85,no,centre,no
T03249,8,60.5,one-year,dsl,yes,no,yes,yes,mailed check,0,no,no,1,1,1,12,yes,centre,no
T01143,10,57.1,one-year,none,yes,no,no,yes,bank transfer,0,no,no,2,0,2,53,no,centre,yes
T00709,18,106.6,month-to-month,fibre,no,yes,no,yes,card,0,no,yes,1,1,0,34,yes,north,no
T04065,6,40.8,month-to-month,none,no,yes,no,no,card,0,yes,yes,2,0,2,72,no,north,no
T03956,27,104.6,two-year,fibre,no,no,yes,yes,e-check,0,yes,no,2,2,0,135,no,south,no
T01151,49,98.4,two-year,dsl,no,no,no,yes,e-check,0,yes,no,0,1,1,99,no,centre,no
T00006,17,81.1,month-to-month,fibre,yes,yes,no,no,mailed check,0,no,no,1,1,0,19,no,islands,no
T00140,69,25,month-to-month,none,no,yes,no,no,card,0,yes,no,2,0,0,82,no,centre,yes
T01319,43,86.1,two-year,dsl,yes,no,yes,no,e-check,1,no,no,0,1,0,79,no,south,no
T00310,5,83.1,month-to-month,fibre,no,yes,yes,yes,card,0,yes,yes,2,0,0,80,no,south,no
T03341,21,95.9,one-year,dsl,yes,no,no,no,e-check,0,no,no,2,0,1,86,no,north,no
T04449,58,21.2,month-to-month,fibre,no,no,no,no,mailed check,0,yes,yes,2,0,0,132,no,north,no
T00676,11,82.7,two-year,dsl,yes,no,yes,no,card,1,no,no,1,3,0,160,no,south,no
T05077,52,25.5,month-to-month,dsl,no,yes,yes,no,e-check,0,no,no,0,0,0,39,no,south,no
T03685,15,87.6,month-to-month,none,no,yes,no,yes,bank transfer,0,yes,no,3,1,0,93,no,centre,yes
T06462,24,101.1,two-year,fibre,yes,yes,yes,no,card,0,yes,no,2,3,0,117,no,islands,no
T06374,31,93,one-year,dsl,no,no,yes,no,bank transfer,0,no,no,1,1,2,51,no,south,yes
T02144,27,89,one-year,fibre,no,no,no,no,e-check,0,no,no,2,2,1,61,no,north,no
T02773,61,104.1,two-year,fibre,yes,yes,yes,yes,bank transfer,1,no,no,2,1,0,51,no,islands,no
T05889,30,99,month-to-month,dsl,no,yes,no,no,bank transfer,0,yes,yes,1,1,0,85,no,centre,no
T04428,96,76.1,two-year,none,yes,no,yes,yes,e-check,0,no,no,1,1,0,20,no,north,no
T04681,29,37.9,one-year,dsl,no,no,yes,no,mailed check,0,yes,yes,1,1,0,21,no,islands,no
T06730,5,104.4,month-to-month,dsl,no,yes,no,yes,mailed check,0,yes,no,0,1,0,40,no,islands,no
T01804,9,89.5,month-to-month,fibre,no,no,yes,yes,mailed check,0,no,yes,2,0,1,78,no,north,yes
T01121,11,100.5,month-to-month,fibre,no,no,yes,yes,bank transfer,1,yes,no,2,0,0,204,no,islands,yes
T04320,20,28.1,two-year,dsl,no,no,yes,no,bank transfer,0,yes,yes,1,1,0,106,no,islands,no
T02698,1,98.6,month-to-month,dsl,no,no,no,yes,card,0,no,yes,1,0,0,74,no,islands,no
T01873,45,105.1,one-year,dsl,no,yes,no,yes,bank transfer,1,yes,no,2,0,1,20,no,centre,no
T03138,24,88.7,month-to-month,fibre,no,yes,no,no,mailed check,0,yes,no,2,0,0,31,no,centre,no
T05876,22,66.4,month-to-month,fibre,no,yes,no,no,bank transfer,0,no,yes,3,4,0,32,yes,north,yes
T05990,51,88.3,month-to-month,fibre,yes,no,yes,yes,mailed check,1,no,no,1,1,1,60,yes,south,yes
T01145,12,37.3,two-year,none,no,no,yes,no,bank transfer,1,yes,yes,1,2,1,14,no,islands,no
T05221,85,20.9,month-to-month,dsl,no,no,no,yes,mailed check,0,no,no,2,0,0,62,no,north,no
T04746,7,23.1,month-to-month,dsl,no,no,no,yes,e-check,0,no,no,1,1,1,54,no,south,no
T05954,9,28.9,month-to-month,fibre,no,yes,yes,yes,bank transfer,0,yes,yes,2,3,0,161,no,islands,no
T05858,4,86.5,month-to-month,fibre,no,yes,yes,yes,bank transfer,0,yes,no,1,0,1,18,no,islands,yes
T01392,46,44.6,one-year,none,no,yes,yes,yes,e-check,0,yes,yes,1,0,1,15,no,north,no
T02900,7,103.4,one-year,dsl,yes,yes,yes,no,card,1,no,no,1,1,1,225,yes,islands,no
T02949,37,20.2,two-year,fibre,no,yes,no,no,card,0,yes,yes,1,1,1,26,no,north,no
T01212,27,42.4,month-to-month,fibre,no,no,no,yes,e-check,0,yes,no,2,1,0,29,no,islands,yes
T02156,8,68.1,month-to-month,fibre,yes,yes,yes,yes,mailed check,0,yes,no,1,0,0,42,no,islands,no
T00521,2,75,one-year,fibre,no,yes,yes,yes,mailed check,1,yes,yes,0,1,0,61,yes,islands,no
T03480,44,97.9,month-to-month,fibre,no,yes,no,yes,bank transfer,0,no,no,1,0,1,7,no,north,yes
T05368,23,20.1,one-year,fibre,no,no,no,yes,bank transfer,0,no,yes,1,1,1,10,no,centre,no
T03926,44,85.4,month-to-month,fibre,no,yes,no,yes,card,0,yes,no,1,1,0,43,no,islands,yes
T03849,18,66.8,month-to-month,fibre,no,no,yes,yes,mailed check,0,yes,yes,2,2,0,83,yes,centre,no
T05307,1,29.6,one-year,fibre,no,no,no,no,e-check,0,no,no,3,1,0,61,yes,centre,no
T05476,1,109.3,month-to-month,fibre,no,no,yes,no,bank transfer,0,yes,yes,0,0,1,17,no,centre,yes
T03537,2,76.7,one-year,fibre,no,yes,no,yes,e-check,1,no,no,2,0,2,113,no,north,no
T00455,72,95.8,one-year,fibre,yes,yes,no,yes,mailed check,0,no,no,0,2,1,188,no,south,no
T00757,4,44.5,month-to-month,fibre,no,no,no,yes,bank transfer,0,no,no,2,1,0,83,no,islands,yes
T02021,65,42.2,month-to-month,fibre,yes,no,no,yes,mailed check,1,no,no,1,0,0,39,no,south,no
T05900,6,78.8,month-to-month,fibre,yes,no,no,yes,card,0,no,no,2,2,0,103,no,south,no
T05297,3,36.6,month-to-month,fibre,no,no,no,yes,card,0,no,yes,1,0,0,49,no,north,no
T03979,18,67,month-to-month,dsl,no,no,yes,no,e-check,0,yes,no,1,1,0,84,yes,centre,yes
T03782,38,62.6,month-to-month,dsl,no,no,yes,no,card,0,yes,no,1,0,1,18,no,centre,yes
T03573,35,67.4,month-to-month,dsl,no,no,yes,no,mailed check,0,no,yes,2,0,1,81,no,north,yes
T02321,38,70.4,month-to-month,none,no,yes,no,yes,card,0,no,yes,1,0,0,112,yes,north,no
T02718,49,47.9,two-year,fibre,yes,yes,yes,yes,e-check,1,yes,no,1,0,0,65,yes,islands,no
T04484,27,63.4,month-to-month,dsl,no,yes,yes,no,mailed check,1,no,yes,2,0,1,55,no,south,no
T05172,22,36.2,month-to-month,fibre,no,no,yes,no,e-check,0,yes,yes,2,0,0,73,no,centre,yes
T01097,12,56.5,month-to-month,fibre,no,yes,no,yes,mailed check,0,yes,no,2,3,0,10,yes,south,no
T02843,14,22.3,one-year,dsl,no,no,yes,no,bank transfer,0,no,yes,1,0,0,66,no,south,no
T04769,9,44.4,month-to-month,none,no,no,yes,no,card,0,no,yes,3,1,2,29,no,south,no
T06288,19,73.1,month-to-month,dsl,yes,yes,no,yes,bank transfer,0,yes,no,2,1,1,20,no,islands,yes
T02540,18,25.9,month-to-month,fibre,no,yes,no,yes,bank transfer,1,yes,yes,3,3,1,184,no,south,yes
T05448,28,103,month-to-month,dsl,no,no,no,yes,bank transfer,0,yes,yes,3,0,0,46,no,islands,no
T06851,5,50.5,month-to-month,fibre,no,yes,no,no,e-check,0,yes,no,2,0,0,11,no,islands,yes
T02562,11,49,month-to-month,none,no,yes,no,yes,e-check,0,no,yes,1,1,0,46,no,islands,yes
T02207,3,80.3,month-to-month,dsl,no,no,no,no,card,0,no,yes,1,1,0,65,yes,centre,yes
T01502,9,98.2,month-to-month,dsl,no,yes,no,yes,bank transfer,0,yes,no,2,2,1,82,no,north,yes
T00346,8,39,one-year,none,yes,no,no,yes,mailed check,1,no,no,3,1,1,206,yes,north,yes
T03133,11,26.6,month-to-month,fibre,no,no,yes,yes,e-check,0,no,yes,1,1,1,77,no,centre,yes
T01833,88,106.7,month-to-month,none,no,no,no,yes,mailed check,0,yes,no,2,1,1,93,no,centre,yes
T04304,25,24.7,month-to-month,fibre,no,no,no,yes,e-check,0,yes,no,2,1,0,48,no,islands,yes
T03276,1,82.6,two-year,none,no,no,yes,no,card,0,no,no,1,1,1,69,no,centre,no
T02134,2,65.2,month-to-month,none,yes,no,no,no,e-check,0,no,yes,1,1,0,10,no,islands,no
T05534,12,90.3,two-year,fibre,no,no,yes,yes,card,0,yes,yes,2,0,1,50,no,centre,no
T03878,65,73.6,month-to-month,dsl,no,yes,yes,yes,card,0,no,no,1,1,0,35,no,centre,no
T00771,25,86.1,two-year,fibre,yes,no,no,yes,bank transfer,0,no,no,2,0,2,154,no,islands,no
T04728,16,75.6,one-year,none,yes,no,yes,yes,bank transfer,0,yes,no,1,0,0,113,no,centre,no
T04119,5,82.2,one-year,dsl,yes,no,yes,no,bank transfer,0,yes,yes,2,0,0,118,no,centre,no
T03788,22,105.5,month-to-month,dsl,yes,no,no,yes,card,0,yes,no,3,1,0,73,no,north,no
T02307,37,37.3,one-year,dsl,no,no,yes,yes,mailed check,0,yes,no,1,0,0,19,yes,south,no
T01323,27,92.8,month-to-month,fibre,no,yes,yes,no,card,0,yes,no,1,1,0,70,yes,north,no
T06714,68,107.7,month-to-month,none,no,no,yes,yes,mailed check,0,no,yes,2,1,0,51,no,centre,no
T05342,36,100.7,month-to-month,fibre,yes,yes,no,no,mailed check,1,yes,no,1,0,1,63,no,islands,no
T01071,37,41.9,month-to-month,none,no,yes,yes,yes,card,0,no,no,1,0,0,45,no,islands,no
T05402,14,62.8,month-to-month,fibre,yes,yes,yes,yes,mailed check,0,no,no,1,1,0,156,yes,islands,no
T04653,27,75.7,month-to-month,dsl,no,no,no,yes,bank transfer,1,yes,yes,2,1,0,13,no,islands,no
T02947,5,98.6,month-to-month,none,no,no,yes,no,card,0,no,yes,2,0,0,57,no,centre,no
T06090,25,90.6,two-year,fibre,no,no,no,yes,bank transfer,0,no,no,1,1,0,35,yes,islands,no
T01786,11,29.1,month-to-month,fibre,yes,no,yes,no,mailed check,1,no,no,1,2,0,57,yes,south,no
T00923,44,86.4,one-year,dsl,no,yes,no,no,e-check,1,yes,no,1,0,1,71,yes,centre,yes
T03032,8,21.9,month-to-month,dsl,yes,no,yes,no,mailed check,1,yes,no,2,0,1,45,yes,north,no
T04933,14,39.2,month-to-month,none,no,yes,yes,no,card,0,no,no,1,0,1,157,no,centre,no
T05097,44,81.6,one-year,dsl,yes,no,yes,yes,e-check,0,no,no,1,0,0,30,no,centre,no
T00809,39,92.9,month-to-month,fibre,no,no,yes,yes,bank transfer,0,no,yes,1,2,0,62,no,north,yes
T01261,46,65.2,one-year,dsl,yes,no,yes,yes,bank transfer,0,yes,no,1,2,0,78,no,islands,no
T02290,47,20.2,month-to-month,none,no,yes,yes,yes,e-check,0,yes,no,1,1,0,70,no,islands,no
T05233,28,35.7,one-year,dsl,yes,yes,no,no,mailed check,0,no,yes,0,0,1,220,no,islands,no
T04496,32,29.9,one-year,none,no,no,yes,yes,card,0,yes,no,1,0,0,52,no,north,no
T03313,43,70.1,month-to-month,fibre,no,no,yes,yes,card,0,no,no,2,1,0,39,no,north,no
T06033,56,56,month-to-month,fibre,no,no,no,yes,bank transfer,0,no,no,2,1,0,220,yes,centre,yes
T06214,94,69.4,one-year,fibre,no,no,yes,yes,e-check,0,no,no,1,1,1,58,no,north,yes
T06602,20,105.2,one-year,fibre,no,no,no,yes,mailed check,0,yes,no,0,1,1,113,yes,islands,no
T00537,85,41.3,month-to-month,none,no,no,no,no,mailed check,0,yes,no,2,1,0,15,no,north,yes
T04952,25,90.3,month-to-month,fibre,no,yes,yes,yes,card,0,no,yes,1,1,1,99,no,centre,no
T01085,57,40.6,two-year,dsl,yes,no,no,yes,card,0,no,yes,0,0,0,153,yes,islands,no
T03984,21,104.9,one-year,none,no,yes,no,yes,mailed check,0,no,no,2,1,1,125,no,south,no
T01876,3,97.1,one-year,fibre,no,no,yes,yes,mailed check,0,yes,no,1,3,0,124,no,islands,yes
T05073,16,90.5,one-year,none,no,no,no,yes,card,0,no,no,2,0,0,135,no,south,no
T03813,23,25.9,month-to-month,fibre,no,no,no,no,e-check,0,yes,no,2,2,0,153,no,islands,yes
T04262,43,43.9,month-to-month,none,no,no,yes,yes,card,1,no,no,0,0,0,59,no,north,yes
T04904,17,53.6,two-year,dsl,no,no,yes,yes,e-check,0,yes,no,1,3,1,34,yes,south,no
T05162,16,36.3,one-year,dsl,no,no,yes,yes,bank transfer,0,no,no,1,1,0,52,no,islands,no
T07000,14,105.3,one-year,fibre,no,no,no,yes,e-check,0,yes,no,0,0,0,33,no,islands,no
T01750,47,67.2,month-to-month,none,no,yes,yes,no,mailed check,1,no,no,1,1,0,61,no,centre,no
T02064,115,109.6,one-year,fibre,no,no,yes,yes,e-check,0,yes,no,2,0,0,191,no,centre,no
T00034,43,87.1,one-year,fibre,no,yes,yes,yes,e-check,1,yes,no,1,1,0,170,no,islands,no
T02816,6,36,month-to-month,fibre,no,no,no,yes,bank transfer,0,yes,no,2,0,0,101,no,islands,no
T01005,13,84.2,one-year,fibre,no,no,yes,yes,bank transfer,0,no,yes,0,0,0,154,no,south,no
T00618,1,39.6,month-to-month,fibre,no,yes,no,yes,e-check,0,yes,no,1,0,0,32,no,centre,yes
T04997,48,32.7,month-to-month,none,no,no,no,yes,e-check,1,no,yes,3,0,1,60,no,south,no
T03180,4,64.5,month-to-month,dsl,no,yes,no,yes,e-check,1,no,no,3,0,0,148,yes,south,yes
T00128,2,68.9,two-year,fibre,no,no,yes,no,card,0,yes,no,0,0,0,207,no,islands,no
T03370,3,20.8,month-to-month,none,no,no,yes,yes,card,0,yes,no,1,0,1,206,no,south,no
T00505,44,63.3,month-to-month,fibre,yes,yes,yes,no,card,1,yes,no,1,2,0,44,no,north,yes
T05505,19,53.4,two-year,dsl,no,yes,no,no,card,0,yes,no,2,1,2,136,no,north,no
T03913,12,74.5,month-to-month,none,no,yes,no,no,mailed check,0,yes,no,1,1,0,64,no,centre,no
T00938,26,103.6,month-to-month,fibre,no,no,yes,yes,bank transfer,1,no,yes,1,0,1,74,no,south,yes
T03746,37,96.3,one-year,dsl,no,no,no,yes,bank transfer,0,yes,no,2,0,0,131,no,islands,no
T04271,3,24.9,month-to-month,dsl,no,yes,yes,no,mailed check,0,no,no,1,0,0,170,no,islands,no
T03947,13,40.9,one-year,fibre,no,no,no,no,mailed check,0,yes,yes,1,0,1,262,no,south,no
T02296,41,94.8,month-to-month,fibre,no,no,no,yes,card,1,no,no,3,0,0,11,no,centre,yes
T02331,2,102.6,month-to-month,dsl,no,no,no,no,card,1,yes,no,3,0,1,118,no,south,no
T01357,57,76,two-year,dsl,no,no,yes,yes,e-check,0,no,no,3,1,1,50,yes,islands,no
T03401,17,41.8,month-to-month,none,no,no,no,no,card,0,yes,no,1,0,0,84,no,south,yes
T00462,3,87.2,month-to-month,dsl,yes,yes,no,yes,bank transfer,0,yes,no,1,2,0,110,no,north,no
T06314,64,77.2,month-to-month,none,yes,yes,no,yes,e-check,0,yes,yes,3,1,0,100,no,north,no
T06765,5,54.3,two-year,dsl,no,no,yes,yes,bank transfer,0,yes,no,2,1,1,35,yes,north,yes
T01360,47,48.4,one-year,fibre,no,yes,no,yes,mailed check,0,yes,yes,2,1,1,111,no,north,no
T01035,36,106.2,month-to-month,fibre,yes,no,no,no,e-check,0,yes,no,2,0,1,59,no,north,no
T03356,5,101.3,one-year,dsl,yes,no,no,no,card,0,no,no,1,0,2,78,no,centre,yes
T03631,44,56.3,month-to-month,dsl,no,yes,yes,no,card,0,yes,no,1,0,0,171,no,centre,no
T03722,21,87.3,two-year,fibre,yes,no,no,yes,bank transfer,0,no,no,1,0,2,109,no,centre,no
T02327,64,84.7,one-year,none,no,yes,no,yes,mailed check,0,yes,no,1,1,1,12,yes,south,yes
T02744,14,24.6,month-to-month,fibre,yes,no,yes,no,e-check,1,yes,yes,0,2,0,22,no,centre,no
T03705,27,69.4,two-year,dsl,yes,yes,no,yes,bank transfer,1,yes,yes,2,1,0,30,yes,north,no
T00645,19,63.3,month-to-month,fibre,no,yes,no,no,bank transfer,1,yes,yes,2,1,0,109,no,north,yes
T02482,3,33.4,one-year,fibre,no,no,no,no,card,0,no,no,1,0,0,20,no,south,no
T00640,29,90.3,month-to-month,dsl,yes,yes,yes,no,e-check,0,yes,no,0,2,2,52,no,centre,no
T04487,20,94.2,month-to-month,dsl,no,yes,yes,yes,card,0,no,no,2,0,2,68,no,islands,no
T00124,7,107.9,month-to-month,dsl,yes,yes,no,yes,card,0,yes,yes,2,1,0,35,yes,north,no
T05857,17,53.9,two-year,fibre,no,no,yes,no,mailed check,0,no,no,2,1,0,95,no,south,no
T03426,2,106.7,one-year,dsl,no,no,no,no,mailed check,1,yes,no,2,0,0,106,yes,south,no
T02115,42,62.5,month-to-month,fibre,no,no,no,yes,e-check,0,no,yes,1,1,0,53,no,islands,no
T06677,62,52.7,month-to-month,fibre,no,yes,no,no,bank transfer,1,no,yes,1,1,1,9,no,north,yes
T02728,33,39.6,one-year,dsl,yes,yes,yes,yes,bank transfer,0,yes,no,3,2,1,26,no,south,no
T01635,13,29.2,one-year,none,yes,yes,yes,no,card,0,no,no,1,1,0,29,no,centre,no
T01421,130,87.9,month-to-month,none,yes,no,no,no,bank transfer,0,yes,no,0,0,1,27,yes,islands,yes
T03150,7,33.6,month-to-month,fibre,no,yes,no,yes,card,0,no,no,1,1,0,199,no,islands,yes
T00901,79,28,month-to-month,fibre,yes,no,yes,yes,mailed check,1,yes,no,1,0,2,93,no,south,no
T02552,1,103.8,two-year,none,no,no,no,no,card,0,yes,no,2,0,2,150,no,north,no
T05989,11,98.4,month-to-month,dsl,yes,yes,yes,yes,bank transfer,0,yes,no,1,1,0,29,no,north,no
T05672,10,87.4,two-year,dsl,no,yes,no,yes,mailed check,0,no,no,1,0,2,101,no,islands,no
T01521,44,103.4,one-year,fibre,yes,no,no,yes,card,1,yes,no,1,0,0,43,no,south,yes
T05517,48,62.9,two-year,fibre,yes,yes,yes,yes,mailed check,0,yes,yes,1,0,0,10,no,north,no
T06654,2,77.8,month-to-month,dsl,no,no,yes,no,card,0,yes,yes,2,0,0,24,no,centre,yes
T01755,94,49.3,month-to-month,dsl,no,no,yes,yes,bank transfer,0,yes,yes,2,3,0,75,no,islands,yes
T00420,32,37.6,month-to-month,dsl,yes,yes,yes,yes,e-check,1,yes,yes,1,0,0,28,no,islands,no
T02358,33,57.3,month-to-month,none,yes,no,no,yes,bank transfer,0,no,no,1,3,0,40,no,centre,yes
T00451,97,28.5,two-year,dsl,no,no,no,yes,mailed check,0,no,no,2,0,1,27,no,south,no
